0.0,26.41958042,131.63763070000002,0.043554007,0.131358885,33.1125,7.8026509572900995,25.4625,0.79207920792079,25.046875,130.4312449,0.048006509,0.138323841,11.0
0.0,26.41958042,131.63763070000002,0.043554007,0.131358885,33.1125,7.8026509572900995,25.4625,0.79207920792079,25.046875,130.4312449,0.048006509,0.138323841,0.0
6.0,26.41958042,131.63763070000002,0.043554007,0.131358885,33.1125,7.8026509572900995,25.4625,0.79207920792079,25.046875,130.4312449,0.048006509,0.138323841,15.0
1.0,26.41958042,131.63763070000002,0.043554007,0.131358885,27.12987012987,7.6999631404349,21.14025974026,1.1,25.046875,130.4312449,0.048006509,0.138323841,5.0
3.0,26.41958042,131.63763070000002,0.043554007,0.131358885,27.12987012987,7.6999631404349,21.14025974026,1.1,25.046875,130.4312449,0.048006509,0.138323841,7.0
2.0,26.41958042,131.63763070000002,0.043554007,0.131358885,27.12987012987,7.6999631404349,21.14025974026,1.1,25.046875,130.4312449,0.048006509,0.138323841,8.0
5.0,28.91719745,139.05053600000002,0.052986217,0.123124043,27.12987012987,7.6999631404349,21.14025974026,1.1,25.046875,130.4312449,0.048006509,0.138323841,9.0
7.0,28.91719745,139.05053600000002,0.052986217,0.123124043,27.12987012987,7.6999631404349,21.14025974026,1.1,25.046875,130.4312449,0.048006509,0.138323841,12.0
2.0,26.41958042,131.63763070000002,0.043554007,0.131358885,27.090909090909,8.5264663805436,19.063636363636,1.047619047619,25.046875,130.4312449,0.048006509,0.138323841,9.0
4.0,26.41958042,131.63763070000002,0.043554007,0.131358885,27.090909090909,8.5264663805436,19.063636363636,1.047619047619,25.046875,130.4312449,0.048006509,0.138323841,5.0
11.0,22.30172414,131.1866126,0.071501014,0.103448276,27.090909090909,8.5264663805436,19.063636363636,1.047619047619,25.046875,130.4312449,0.048006509,0.138323841,5.0
5.0,26.41958042,131.63763070000002,0.043554007,0.131358885,29.747252747252997,8.4120571783717,21.217582417581998,0.97849462365591,25.046875,130.4312449,0.048006509,0.138323841,1.0
8.0,26.41958042,131.63763070000002,0.043554007,0.131358885,29.747252747252997,8.4120571783717,21.217582417581998,0.97849462365591,25.046875,130.4312449,0.048006509,0.138323841,5.0
0.0,27.31818182,130.8960797,0.053515868,0.110143124,29.747252747252997,8.4120571783717,21.217582417581998,0.97849462365591,25.046875,130.4312449,0.048006509,0.138323841,3.0
2.0,35.21052632,142.1388102,0.05665722400000001,0.14199716699999998,22.352112676056,7.7756001959824,17.247887323944,1.2678571428571002,25.046875,130.4312449,0.048006509,0.138323841,6.0
2.0,28.91719745,139.05053600000002,0.052986217,0.123124043,22.352112676056,7.7756001959824,17.247887323944,1.2678571428571002,25.046875,130.4312449,0.048006509,0.138323841,11.0
2.0,28.26190476,121.8685832,0.024298426,0.137234771,22.352112676056,7.7756001959824,17.247887323944,1.2678571428571002,25.046875,130.4312449,0.048006509,0.138323841,7.0
2.0,12.10714286,124.1758242,0.04029304,0.146520147,22.352112676056,7.7756001959824,17.247887323944,1.2678571428571002,25.046875,130.4312449,0.048006509,0.138323841,3.0
